"","Date","Daily","Humidity","Temperature","pm25","pm10","no2","o3","retail","grocery","parks","transit","work","home","date","mean","median","lower_80","upper_80","infections","test_adjusted_positive","test_adjusted_positive_raw","positive","tests"
"98",2020-05-31,5,58.6,18.1,25,10,9.2,40.7,-36,-23,37,-39,0,4,2020-05-31,1.00154239841696,1.00269000015479,0.91441472892213,1.07715154610404,2.36823375587688,3.66366908675673,7.20313620127992,5,311
"99",2020-06-01,1,45.4,21.2,25,10,10.6,41.1,-14,3,88,-36,-44,11,2020-06-01,1.01786314766949,1.01522979964415,0.937279586963465,1.09962793973752,2.357666284329,3.51215267626001,1.4845429811783,1,77
"100",2020-06-02,1,46.4,20,21,10,10.1,50.6,-34,-50,139,-44,-76,18,2020-06-02,1.03286586437022,1.03146167599689,0.941390163897109,1.11600954173779,2.35506477062984,3.37480749740951,1.4845429811783,1,125
"101",2020-06-03,4,44.3,21.4,13,7,13.3,43.1,-27,-7,21,-34,-28,9,2020-06-03,1.04922723741887,1.04837989885852,0.954909555374582,1.13466403422634,2.35991065035942,3.25087225469248,5.06254318327244,4,354
"102",2020-06-04,0,87.5,16.5,21,11,20.6,30.1,-33,-12,-29,-44,-30,13,2020-06-04,1.06425188277697,1.06276179074375,0.968793746131312,1.15144179797923,2.37171359499337,3.13959128964224,0,0,0
"103",2020-06-05,2,69,19,17,10,13.8,39,-22,-7,28,-36,-28,10,2020-06-05,1.07969349376974,1.0812827807405,0.983417923000652,1.16655495627377,2.39056293902035,3.04024464941644,2.61244939778199,2,343
"104",2020-06-06,2,53.2,21.6,17,12,14.7,39.8,-22,-11,49,-24,-19,2,2020-06-06,1.09507126999511,1.09201076676654,0.996965440328821,1.18630952831963,2.41663564789678,2.95221624349743,2.38952038250459,2,375
"105",2020-06-07,1,60.6,21.6,17,11,8.7,29.7,-30,-20,24,-34,0,2,2020-06-07,1.10795233704341,1.10591673262348,1.0126929045283,1.19830208462623,2.44997384229,2.87501176712167,1.4845429811783,1,233
"106",2020-06-08,0,87.4,16.6,46,20,10.6,30.1,-24,-14,-2,-38,-26,9,2020-06-08,1.11902316731009,1.12184479848778,1.01588833941753,1.20812234935496,2.49061906019632,2.80821316661928,0,0,0
"107",2020-06-09,0,83.7,16.1,34,13,16,35.4,-23,-12,7,-37,-27,10,2020-06-09,1.13087571325881,1.12968961517824,1.03498750818299,1.23333408954658,2.53817566625404,2.75143026575568,0,0,0
"108",2020-06-10,1,76.5,15.1,25,11,13.3,38.6,-21,-10,13,-36,-27,9,2020-06-10,1.14445766743735,1.14231809652109,1.03966043000735,1.23554285659213,2.5920919349246,2.70428518847752,1.4845429811783,1,188
"109",2020-06-11,1,83.3,15.6,42,15,17.4,34.2,-20,-10,11,-37,-27,9,2020-06-11,1.15323632030288,1.15049703208261,1.0466122620772,1.251570685257,2.65254975960425,2.66643480681869,1.4845429811783,1,163
"110",2020-06-12,1,59.5,20.6,34,14,19.7,40.3,-16,-7,51,-32,-27,6,2020-06-12,1.16271170496401,1.16070603829251,1.05487961809546,1.25882686822693,2.72059248016462,2.63758709259739,1.4845429811783,1,129
"111",2020-06-13,2,70.5,19.8,25,11,13.8,42.3,-23,-12,27,-27,-16,2,2020-06-13,1.17315793452299,1.17381381683973,1.0808984710284,1.28476195589823,2.7959729518733,2.61749996349069,2.28589322305924,2,392
"112",2020-06-14,0,66.8,20,17,8,15.1,37,-22,-15,44,-27,7,0,2020-06-14,1.1807560878717,1.18075878104259,1.06652325924904,1.265903316652,2.87808771900737,2.60597473468727,0,0,0
"113",2020-06-15,1,70.3,18.8,25,14,15.1,29.3,-18,-12,16,-34,-24,7,2020-06-15,1.18505984694106,1.18384747328939,1.08248455932687,1.27821318085969,2.96747563993428,2.6028257178092,1.4845429811783,1,254
"114",2020-06-16,2,71.4,21.3,25,13,12.4,31.3,-13,-8,49,-31,-24,7,2020-06-16,1.19230795984527,1.18999450152619,1.0887975994553,1.30045667035869,3.06425011381892,2.60784472667369,1.77439632364202,2,505
"115",2020-06-17,1,76,19.3,30,12,14.2,32.5,-16,-9,31,-33,-25,7,2020-06-17,1.19586217009623,1.19331154544204,1.09011728530327,1.30302983136356,3.16742453597311,2.62083334478847,1.48355984013116,1,302
"116",2020-06-18,2,50.2,20.9,25,10,13.8,33.8,-13,-11,55,-29,-25,6,2020-06-18,1.19985410955238,1.20277713944451,1.09595617430676,1.32142851204339,3.2772347631116,2.6416817201756,2.9690859623566,2,272
"117",2020-06-19,1,50,18.8,30,10,13.3,39.8,-14,-8,52,-29,-26,5,2020-06-19,1.20142924515844,1.20102716987105,1.09386256304788,1.31191513986611,3.39389366506968,2.6703248645632,1.4845429811783,1,168
