"","Date","Daily","Humidity","Temperature","pm25","pm10","no2","o3","retail","grocery","parks","transit","work","home","date","mean","median","lower_80","upper_80","infections","test_adjusted_positive","test_adjusted_positive_raw","positive","tests"
"98",2020-05-31,32,61.8,18,42,11,12.8,43.5,-37,-28,38,-37,-1,6,2020-05-31,0.915572139661987,0.915699775999071,0.849078726476369,0.995541581320945,40.5447223091232,50.3001614744291,37.7609483941072,32,1145
"99",2020-06-01,18,52.1,22,53,19,22,47.2,-16,1,109,-44,-53,14,2020-06-01,0.907539017215178,0.907723373282293,0.830953090650274,0.973364526849995,39.9036842520613,49.3719107205766,34.7434440358281,18,700
"100",2020-06-02,45,53,21.5,53,19,10.6,46.3,-35,-36,184,-54,-77,22,2020-06-02,0.901949460527027,0.899114845522867,0.818296138477565,0.960595343988065,39.2365837612128,48.5028952963559,69.646079109621,45,873
"101",2020-06-03,37,70,19.3,42,14,21.1,43.9,-37,-15,1,-49,-35,14,2020-06-03,0.894572185068562,0.891406447679953,0.826170934750292,0.968480674886516,38.5324262837587,47.6829377444088,43.9682986674459,37,1137
"102",2020-06-04,31,93,15.8,30,9,14.7,24.4,-42,-21,-57,-58,-38,17,2020-06-04,0.889353809257452,0.886108814315581,0.823232979097711,0.961432060480839,37.7880535354385,46.9027405322937,60.5276762666562,31,692
"103",2020-06-05,99,68,19.5,17,8,17.9,40.3,-28,-12,38,-46,-35,12,2020-06-05,0.880241465586212,0.878270051979408,0.810708766646267,0.945907474912051,37.0067378501177,46.1540967445191,37.7646130824218,99,3542
"104",2020-06-06,59,66,21.1,30,13,17,44.3,-30,-19,40,-35,-19,6,2020-06-06,0.874753311710042,0.874761054176204,0.795039209841572,0.936068685495825,36.194261529694,45.4290346843993,34.7199051171046,59,2296
"105",2020-06-07,43,82.5,18.2,25,9,9.6,24.8,-46,-33,-62,-58,-8,9,2020-06-07,0.869682719744307,0.868253687180566,0.792829565203066,0.930236387204289,35.3467918184071,44.7198315162614,32.0103356436616,43,1815
"106",2020-06-08,29,90,15.5,21,7,17.9,27.7,-32,-22,-23,-53,-35,13,2020-06-08,0.865098765490153,0.862889799504636,0.807878821731609,0.945515157715639,34.4676282305009,44.0196615102548,66.6375580052258,29,588
"107",2020-06-09,46,75.7,18.2,25,10,18.3,35,-27,-16,14,-48,-34,12,2020-06-09,0.862404185747306,0.86145668217367,0.793208582625427,0.933122886355716,33.5712189796646,43.3219394690014,39.9178940253217,46,1557
"108",2020-06-10,27,76.5,17.5,34,10,20.2,30.5,-29,-15,-6,-49,-33,13,2020-06-10,0.861216850022753,0.858356288011665,0.792289904905261,0.920698632615659,32.6660842333981,42.6203599821004,23.1622960238854,27,1575
"109",2020-06-11,71,85.5,16,34,10,18.3,18.3,-25,-13,-3,-49,-34,13,2020-06-11,0.859023628622095,0.858015195550826,0.794333681147307,0.928006880380715,31.761748449719,41.9094441367145,43.6246063508831,71,2199
"110",2020-06-12,88,67.5,20,46,14,19.7,38.2,-24,-13,42,-44,-34,11,2020-06-12,0.858480437513073,0.857277876693564,0.792871426883878,0.92420951454561,30.8699495416472,41.1848895799661,39.7658148013194,88,2990
"111",2020-06-13,97,76.1,18.1,30,11,16,35.8,-29,-20,38,-35,-16,5,2020-06-13,0.857749608549938,0.856054194083959,0.782927654611687,0.920258440392774,29.993427248549,40.4431085748341,49.9656849670167,97,2623
"112",2020-06-14,45,76.1,21,34,10,12.4,36.2,-27,-24,34,-34,5,2,2020-06-14,0.859782271887402,0.856250468300494,0.785712958168483,0.922871712196686,29.1335822176937,39.6813175207188,55.7807587731185,45,1090
"113",2020-06-15,52,77.5,21.1,50,16,18.8,42.7,-25,-19,27,-46,-32,10,2020-06-15,0.860151176014387,0.858578555602131,0.792837435214592,0.939480809803675,28.2939996623505,38.8981915974594,81.4124734713623,52,863
"114",2020-06-16,42,71.9,21.9,42,11,19.2,39.8,-21,-13,39,-44,-31,11,2020-06-16,0.860828961730935,0.856934493557171,0.790351424953395,0.933370261573697,27.4820783781447,38.0940005960002,41.7876474657726,42,1358
"115",2020-06-17,61,77.1,19.5,17,9,19.2,37.8,-24,-13,13,-46,-32,11,2020-06-17,0.860636652567055,0.857749805289085,0.789095923988046,0.925995199324343,26.7003371763625,37.2705219351241,43.4242202414782,61,1898
"116",2020-06-18,52,68.5,20.2,25,10,18.3,35,-22,-15,33,-44,-32,10,2020-06-18,0.861929299788077,0.859144116002997,0.784937275621805,0.932671326201616,25.9451099880833,36.4309559902628,41.5979660188192,52,1689
"117",2020-06-19,43,68.5,20.7,17,7,18.8,35.8,-22,-14,36,-43,-33,9,2020-06-19,0.862912392330837,0.862753208635843,0.790938129897309,0.932555677342974,25.2127083878798,35.5792042365968,34.0555446619261,43,1706
"118",2020-06-20,69,57,23,30,12,22.4,49.2,-23,-18,80,-27,-13,1,2020-06-20,0.864034618490594,0.863162787845244,0.790883731671972,0.934932596949968,24.5039110861849,34.7194058277935,40.1154223305244,69,2324
"119",2020-06-21,31,34,25.6,9,6,14.2,37.4,-27,-26,58,-28,6,-2,2020-06-21,0.863775500960271,0.86136295446315,0.797955427535961,0.941431791723432,23.8204578181374,33.8558558878102,35.8913041786856,31,1167
